LON,LAT,F
-118.3484,34.0411,5.0
-118.3484,34.0441,1.0
-118.3484,34.0442,2.0
-118.3484,34.1177,1.0
-118.3484,34.1483,1.0
-118.3484,34.2153,3.0
-118.3483,34.0162,13.0
-118.3483,34.0204,2.0
-118.3483,34.0474,4.0
-118.3483,34.0535,4.0
-118.3483,34.0623,24.0
-118.3483,34.0626,1.0
-118.3483,34.0629,18.0
-118.3483,34.0649,41.0
-118.3483,34.0944,14.0
-118.3483,34.0962,29.0
-118.3483,34.098,6.0
-118.3482,33.9835,5.0
-118.3482,34.0064,1.0
-118.3482,34.0162,6.0
-118.3482,34.0362,1.0
-118.3482,34.0431,51.0
-118.3482,34.0572,19.0
-118.3482,34.1456,1.0
-118.3482,34.2131,1.0
-118.3481,33.9889,6.0
-118.3481,34.0105,1.0
-118.3481,34.0264,1.0
-118.3481,34.0328,1.0
-118.3481,34.0333,4.0
-118.3481,34.0479,5.0
-118.3481,34.1226,3.0
-118.3481,34.1263,10.0
-118.3481,34.1479,1.0
-118.348,34.0352,1.0
-118.348,34.0394,1.0
-118.348,34.0453,1.0
-118.348,34.0573,8.0
-118.348,34.1321,3.0
-118.348,34.2147,11.0
-118.348,34.2168,16.0
-118.3479,34.0059,3.0
-118.3479,34.021,3.0
-118.3479,34.0338,2.0
-118.3479,34.0362,1.0
-118.3479,34.0455,6.0
-118.3479,34.0484,2.0
-118.3479,34.098,27.0
-118.3479,34.0998,33.0
-118.3479,34.1016,1.0
-118.3479,34.1271,3.0
-118.3478,33.9826,4.0
-118.3478,34.0284,9.0
-118.3478,34.0285,1.0
-118.3478,34.0372,3.0
-118.3478,34.0427,16.0
-118.3478,34.0517,2.0
-118.3478,34.0606,1.0
-118.3478,34.1136,1.0
-118.3477,33.9889,1.0
-118.3477,34.0071,1.0
-118.3477,34.0111,16.0
-118.3477,34.0127,15.0
-118.3477,34.017,141.0
-118.3477,34.0375,1.0
-118.3477,34.0399,1.0
-118.3477,34.0548,9.0
-118.3477,34.1322,1.0
-118.3477,34.2137,1.0
-118.3477,34.2347,1.0
-118.3476,33.9889,1.0
-118.3476,34.1322,2.0
-118.3476,34.2739,2.0
-118.3475,33.9871,6.0
-118.3475,34.008,2.0
-118.3475,34.0304,3.0
-118.3475,34.0404,16.0
-118.3475,34.0465,5.0
-118.3475,34.0466,2.0
-118.3475,34.0589,4.0
-118.3475,34.0835,6.0
-118.3475,34.0853,9.0
-118.3474,34.0046,1.0
-118.3474,34.0047,1.0
-118.3474,34.0383,3.0
-118.3474,34.0497,3.0
-118.3474,34.071,2.0
-118.3474,34.0736,4.0
-118.3474,34.0762,5.0
-118.3474,34.0783,4.0
-118.3474,34.0803,15.0
-118.3474,34.0818,1.0
-118.3474,34.0835,1.0
-118.3474,34.0853,1.0
-118.3474,34.1198,1.0
-118.3473,34.0048,15.0
-118.3473,34.016,25.0
-118.3473,34.0206,3.0
-118.3473,34.0618,4.0
-118.3473,34.0623,2.0
-118.3473,34.0633,60.0
-118.3473,34.113,2.0
-118.3473,34.1197,1.0
-118.3473,34.1208,2.0
-118.3473,34.1285,4.0
-118.3473,34.2193,3.0
-118.3472,34.015,20.0
-118.3472,34.0151,3.0
-118.3472,34.0169,67.0
-118.3472,34.0276,3.0
-118.3472,34.0325,5.0
-118.3472,34.0458,2.0
-118.3472,34.0473,3.0
-118.3472,34.0623,18.0
-118.3472,34.0649,25.0
-118.3472,34.0669,6.0
-118.3472,34.0687,6.0
-118.3472,34.0692,8.0
-118.3472,34.0944,9.0
-118.3472,34.1284,2.0
-118.3471,34.017,3.0
-118.3471,34.0255,5.0
-118.3471,34.0445,4.0
-118.3471,34.0534,4.0
-118.3471,34.0623,1.0
-118.3471,34.0962,4.0
-118.3471,34.0964,30.0
-118.3471,34.098,13.0
-118.3471,34.1016,22.0
-118.3471,34.124,3.0
-118.3471,34.1266,4.0
-118.3471,34.2616,1.0
-118.347,34.0087,3.0
-118.347,34.0099,4.0
-118.347,34.0325,2.0
-118.347,34.035,1.0
-118.347,34.0478,14.0
-118.347,34.1238,3.0
-118.347,34.1241,1.0
-118.347,34.2076,2.0
-118.347,34.2522,1.0
-118.347,34.2639,1.0
-118.3469,34.0183,2.0
-118.3469,34.028,1.0
-118.3469,34.0333,3.0
-118.3469,34.042,13.0
-118.3469,34.0511,1.0
-118.3469,34.0606,4.0
-118.3469,34.0762,2.0
-118.3469,34.098,1.0
-118.3469,34.2498,1.0
-118.3468,34.0071,1.0
-118.3468,34.0203,2.0
-118.3468,34.037,3.0
-118.3468,34.0513,1.0
-118.3468,34.0573,5.0
-118.3468,34.098,21.0
-118.3468,34.0998,34.0
-118.3468,34.1002,1.0
-118.3468,34.1016,23.0
-118.3468,34.1253,2.0
-118.3468,34.2102,1.0
-118.3468,34.2172,7.0
-118.3468,34.2183,1.0
-118.3468,34.2184,1.0
-118.3468,34.2188,1.0
-118.3467,33.9889,5.0
-118.3467,34.0049,1.0
-118.3467,34.0107,18.0
-118.3467,34.0203,22.0
-118.3467,34.0213,6.0
-118.3467,34.03,4.0
-118.3467,34.0381,2.0
-118.3467,34.0403,2.0
-118.3467,34.0424,27.0
-118.3467,34.0455,1.0
-118.3467,34.0457,3.0
-118.3467,34.2605,2.0
-118.3466,34.0107,6.0
-118.3466,34.0156,5.0
-118.3466,34.0428,7.0
-118.3466,34.046,1.0
-118.3466,34.0545,4.0
-118.3466,34.0546,1.0
-118.3465,34.0072,2.0
-118.3465,34.0138,20.0
-118.3465,34.0359,2.0
-118.3465,34.0589,6.0
-118.3465,34.1169,1.0
-118.3465,34.1256,1.0
-118.3465,34.2348,1.0
-118.3464,33.9853,2.0
-118.3464,33.9862,2.0
-118.3464,33.9871,5.0
-118.3464,34.0391,11.0
-118.3464,34.0494,5.0
-118.3464,34.0846,72.0
-118.3464,34.1053,1.0
-118.3464,34.1311,3.0
-118.3464,34.2084,8.0
-118.3464,34.2085,1.0
-118.3464,34.2232,1.0
-118.3464,34.2598,1.0
-118.3463,33.9852,24.0
-118.3463,34.0156,21.0
-118.3463,34.0404,3.0
-118.3463,34.0456,1.0
-118.3463,34.0466,2.0
-118.3463,34.0726,34.0
-118.3463,34.0762,1.0
-118.3463,34.0782,8.0
-118.3463,34.0944,15.0
-118.3463,34.1296,1.0
-118.3463,34.1328,1.0
-118.3463,34.2625,1.0
-118.3462,34.0079,4.0
-118.3462,34.038,4.0
-118.3462,34.0623,20.0
-118.3462,34.0628,9.0
-118.3462,34.0649,31.0
-118.3462,34.0669,13.0
-118.3462,34.0686,6.0
-118.3462,34.069,15.0
-118.3462,34.071,3.0
-118.3462,34.0736,5.0
-118.3462,34.0762,1.0
-118.3462,34.0783,2.0
-118.3462,34.0803,10.0
-118.3462,34.0811,1.0
-118.3462,34.0818,3.0
-118.3462,34.0835,25.0
-118.3462,34.0853,6.0
-118.3462,34.0871,11.0
-118.3462,34.0889,5.0
-118.3462,34.0962,9.0
-118.3462,34.098,4.0
-118.3461,33.9889,5.0
-118.3461,34.0105,1.0
-118.3461,34.0174,4.0
-118.3461,34.0237,1.0
-118.3461,34.0239,3.0
-118.3461,34.0241,1.0
-118.3461,34.0251,1.0
-118.3461,34.0276,3.0
-118.3461,34.029,3.0
-118.3461,34.0291,1.0
-118.3461,34.0472,3.0
-118.3461,34.0856,2.0
-118.3461,34.1046,24.0
-118.3461,34.1055,1.0
-118.346,33.9826,2.0
-118.346,34.016,33.0
-118.346,34.0175,73.0
-118.346,34.0215,5.0
-118.346,34.0241,1.0
-118.346,34.0256,1.0
-118.346,34.0325,5.0
-118.346,34.0326,1.0
-118.346,34.0412,3.0
-118.346,34.0442,16.0
-118.346,34.0535,2.0
-118.346,34.104,2.0
-118.346,34.1048,5.0
-118.346,34.1207,1.0
-118.346,34.1283,1.0
-118.346,34.2111,3.0
-118.3459,34.0417,1.0
-118.3459,34.0478,31.0
-118.3459,34.0507,12.0
-118.3459,34.051,2.0
-118.3459,34.0534,12.0
-118.3459,34.0564,2.0
-118.3459,34.0572,2.0
-118.3459,34.0573,19.0
-118.3459,34.1037,36.0
-118.3459,34.1156,2.0
-118.3458,34.0176,14.0
-118.3458,34.0334,3.0
-118.3458,34.0335,4.0
-118.3458,34.039,4.0
-118.3458,34.0605,6.0
-118.3458,34.1016,13.0
-118.3458,34.1143,1.0
-118.3458,34.127,1.0
-118.3457,34.0118,2.0
-118.3457,34.0132,37.0
-118.3457,34.0312,2.0
-118.3457,34.0313,2.0
-118.3457,34.0421,9.0
-118.3457,34.0482,4.0
-118.3457,34.0567,10.0
-118.3456,34.0103,22.0
-118.3456,34.0313,2.0
-118.3456,34.04,1.0
-118.3456,34.0669,25.0
-118.3456,34.098,22.0
-118.3456,34.0983,1.0
-118.3456,34.0998,3.0
-118.3456,34.1027,3.0
-118.3456,34.1284,2.0
-118.3455,33.9817,1.0
-118.3455,34.0357,3.0
-118.3455,34.0457,20.0
-118.3455,34.0544,4.0
-118.3455,34.0584,1.0
-118.3455,34.1052,2.0
-118.3455,34.2066,1.0
-118.3455,34.2124,1.0
-118.3454,34.0077,3.0
-118.3454,34.0341,5.0
-118.3454,34.0375,4.0
-118.3454,34.04,8.0
-118.3454,34.0459,8.0
-118.3454,34.046,15.0
-118.3454,34.0617,1.0
-118.3454,34.1053,2.0
-118.3454,34.1342,8.0
-118.3454,34.2066,1.0
-118.3454,34.2645,1.0
-118.3453,34.0052,8.0
-118.3453,34.0462,1.0
-118.3453,34.0589,7.0
-118.3453,34.2334,1.0
-118.3452,34.0063,1.0
-118.3452,34.0182,3.0
-118.3452,34.0187,1.0
-118.3452,34.0203,31.0
-118.3452,34.0215,18.0
-118.3452,34.0238,19.0
-118.3452,34.0344,1.0
-118.3452,34.0465,2.0
-118.3452,34.0573,1.0
-118.3452,34.0622,2.0
-118.3452,34.071,4.0
-118.3452,34.0736,1.0
-118.3452,34.0762,5.0
-118.3452,34.0783,1.0
-118.3452,34.0803,4.0
-118.3452,34.0819,7.0
-118.3452,34.0835,14.0
-118.3452,34.0853,16.0
-118.3452,34.0943,13.0
-118.3452,34.0944,2.0
-118.3452,34.0962,22.0
-118.3452,34.098,6.0
-118.3452,34.1016,31.0
-118.3452,34.1309,8.0
-118.3452,34.131,1.0
-118.3451,34.0304,1.0
-118.3451,34.0325,3.0
-118.3451,34.033,1.0
-118.3451,34.0346,1.0
-118.3451,34.0636,16.0
-118.3451,34.0649,41.0
-118.3451,34.0669,38.0
-118.3451,34.0683,14.0
-118.3451,34.0689,2.0
-118.3451,34.071,2.0
-118.3451,34.0736,3.0
-118.3451,34.0998,10.0
-118.3451,34.1012,1.0
-118.3451,34.1065,1.0
-118.3451,34.2162,8.0
-118.345,34.024,2.0
-118.345,34.0255,2.0
-118.345,34.0256,1.0
-118.345,34.0257,1.0
-118.345,34.0276,8.0
-118.345,34.0294,3.0
-118.345,34.0305,2.0
-118.345,34.0347,1.0
-118.345,34.0386,1.0
-118.345,34.0439,3.0
-118.345,34.0534,7.0
-118.345,34.1274,1.0
-118.345,34.134,8.0
-118.3449,33.988,4.0
-118.3449,33.9892,1.0
-118.3449,34.0077,1.0
-118.3449,34.017,6.0
-118.3449,34.0333,1.0
-118.3449,34.0439,3.0
-118.3449,34.0474,1.0
-118.3449,34.0561,4.0
-118.3449,34.0573,3.0
-118.3449,34.1006,2.0
-118.3449,34.104,22.0
-118.3448,34.0071,1.0
-118.3448,34.0072,1.0
-118.3448,34.0155,3.0
-118.3448,34.0503,12.0
-118.3448,34.0504,2.0
-118.3448,34.0601,5.0
-118.3448,34.1003,2.0
-118.3448,34.104,1.0
-118.3448,34.1152,1.0
-118.3447,34.0053,1.0
-118.3447,34.0128,53.0
-118.3447,34.0325,3.0
-118.3447,34.0479,19.0
-118.3447,34.0605,9.0
-118.3447,34.0622,2.0
-118.3447,34.098,10.0
-118.3447,34.0998,22.0
-118.3447,34.1015,17.0
-118.3447,34.1277,5.0
-118.3447,34.2107,1.0
-118.3447,34.2181,1.0
-118.3447,34.235,1.0
-118.3446,33.9844,1.0
-118.3446,34.0099,28.0
-118.3446,34.0142,2.0
-118.3446,34.0419,5.0
-118.3446,34.0689,1.0
-118.3446,34.0736,1.0
-118.3446,34.0762,3.0
-118.3446,34.0871,3.0
-118.3446,34.1247,3.0
-118.3446,34.1277,2.0
-118.3445,33.9889,2.0
-118.3445,34.0158,5.0
-118.3445,34.024,8.0
-118.3445,34.0355,7.0
-118.3445,34.0398,1.0
-118.3445,34.0542,2.0
-118.3445,34.098,2.0
-118.3445,34.0992,2.0
-118.3445,34.118,1.0
-118.3445,34.1318,2.0
-118.3445,34.2538,1.0
-118.3444,34.0372,7.0
-118.3444,34.0462,6.0
-118.3444,34.0605,1.0
-118.3444,34.0853,1.0
-118.3444,34.1306,1.0
-118.3444,34.1307,6.0
-118.3444,34.2066,1.0
-118.3444,34.2483,6.0
-118.3443,34.0057,5.0
-118.3443,34.0428,6.0
-118.3443,34.1273,1.0
-118.3443,34.1323,1.0
-118.3442,34.0196,1.0
-118.3442,34.0199,2.0
-118.3442,34.0215,2.0
-118.3442,34.0237,16.0
-118.3442,34.0312,1.0
-118.3442,34.0497,14.0
-118.3442,34.0501,11.0
-118.3442,34.0504,2.0
-118.3442,34.0507,3.0
-118.3442,34.0552,8.0
-118.3442,34.0589,3.0
-118.3442,34.0961,1.0
-118.3442,34.1058,1.0
-118.3442,34.1261,1.0
-118.3442,34.1262,1.0
-118.3442,34.1326,1.0
-118.3441,34.0163,21.0
-118.3441,34.0336,36.0
-118.3441,34.0462,2.0
-118.3441,34.0464,1.0
-118.3441,34.0762,1.0
-118.3441,34.0783,5.0
-118.3441,34.0803,4.0
-118.3441,34.0819,9.0
-118.3441,34.0835,22.0
-118.3441,34.0853,20.0
-118.3441,34.0871,14.0
-118.3441,34.0889,2.0
-118.3441,34.0944,10.0
-118.3441,34.0961,8.0
-118.3441,34.0962,2.0
-118.3441,34.098,61.0
-118.3441,34.1244,1.0
-118.3441,34.134,5.0
-118.344,33.9826,2.0
-118.344,33.9835,1.0
-118.344,33.9836,1.0
-118.344,33.9844,3.0
-118.344,33.9853,2.0
-118.344,33.9871,1.0
-118.344,33.988,4.0
-118.344,33.9889,7.0
-118.344,34.0256,6.0
-118.344,34.026,4.0
-118.344,34.0294,7.0
-118.344,34.0362,1.0
-118.344,34.0385,3.0
-118.344,34.0437,9.0
-118.344,34.046,1.0
-118.344,34.0549,3.0
-118.344,34.0622,24.0
-118.344,34.0623,4.0
-118.344,34.0628,2.0
-118.344,34.0649,9.0
-118.344,34.0667,2.0
-118.344,34.0669,3.0
-118.344,34.0684,2.0
-118.344,34.0689,25.0
-118.344,34.0699,7.0
-118.344,34.071,18.0
-118.344,34.0711,1.0
-118.344,34.073,7.0
-118.344,34.0736,3.0
-118.344,34.0762,12.0
-118.344,34.1331,1.0
-118.3439,34.0164,6.0
-118.3439,34.0256,2.0
-118.3439,34.0276,4.0
-118.3439,34.0311,1.0
-118.3439,34.0334,8.0
-118.3439,34.0349,2.0
-118.3439,34.0385,1.0
-118.3439,34.0398,10.0
-118.3439,34.048,8.0
-118.3439,34.1041,6.0
-118.3439,34.1332,5.0
-118.3439,34.2089,1.0
-118.3438,34.0334,1.0
-118.3438,34.0351,3.0
-118.3438,34.0572,5.0
-118.3438,34.1148,2.0
-118.3438,34.1236,1.0
-118.3438,34.1333,1.0
-118.3437,34.0093,11.0
-118.3437,34.0337,5.0
-118.3437,34.0502,1.0
-118.3437,34.0531,17.0
-118.3437,34.1149,1.0
-118.3436,34.0075,3.0
-118.3436,34.0149,48.0
-118.3436,34.0446,8.0
-118.3436,34.0475,2.0
-118.3436,34.0534,35.0
-118.3436,34.0605,6.0
-118.3436,34.1181,1.0
-118.3435,34.0124,53.0
-118.3435,34.0125,4.0
-118.3435,34.0137,74.0
-118.3435,34.0398,10.0
-118.3435,34.0399,2.0
-118.3435,34.0408,19.0
-118.3435,34.0544,1.0
-118.3435,34.0669,1.0
-118.3435,34.0819,1.0
-118.3435,34.0835,2.0
-118.3435,34.1195,1.0
-118.3435,34.2107,1.0
-118.3434,34.0409,2.0
-118.3434,34.048,11.0
-118.3434,34.0622,27.0
-118.3434,34.1004,9.0
-118.3434,34.1015,67.0
-118.3434,34.1117,1.0
-118.3434,34.2522,1.0
-118.3433,34.0454,4.0
-118.3433,34.0485,6.0
-118.3433,34.1016,8.0
-118.3433,34.1041,6.0
-118.3433,34.2124,1.0
-118.3432,34.0057,2.0
-118.3432,34.0182,1.0
-118.3432,34.0194,1.0
-118.3432,34.0197,2.0
-118.3432,34.0212,1.0
-118.3432,34.0215,1.0
-118.3432,34.0235,1.0
-118.3432,34.0236,1.0
-118.3432,34.036,4.0
-118.3432,34.0415,11.0
-118.3432,34.1066,1.0
-118.3432,34.1098,2.0
-118.3432,34.1205,1.0
-118.3432,34.1261,3.0
-118.3432,34.2112,2.0
-118.3432,34.2128,1.0
-118.3431,34.0076,1.0
-118.3431,34.0361,1.0
-118.3431,34.0381,5.0
-118.3431,34.0382,12.0
-118.3431,34.0415,1.0
-118.3431,34.0518,2.0
-118.3431,34.0588,4.0
-118.3431,34.1091,1.0
-118.3431,34.1289,8.0
-118.3431,34.1349,1.0
-118.3431,34.2617,1.0
-118.343,34.0279,21.0
-118.343,34.0334,5.0
-118.343,34.0462,7.0
-118.343,34.0711,2.0
-118.343,34.0736,4.0
-118.343,34.0762,4.0
-118.343,34.0783,1.0
-118.343,34.117,2.0
-118.3429,33.9826,3.0
-118.3429,33.9835,3.0
-118.3429,34.0123,2.0
-118.3429,34.0166,2.0
-118.3429,34.0238,1.0
-118.3429,34.0251,1.0
-118.3429,34.0256,4.0
-118.3429,34.0276,3.0
-118.3429,34.0294,6.0
-118.3429,34.0311,7.0
-118.3429,34.032,1.0
-118.3429,34.0326,1.0
-118.3429,34.0335,1.0
-118.3429,34.0463,2.0
-118.3429,34.0496,5.0
-118.3429,34.0622,44.0
-118.3429,34.0628,3.0
-118.3429,34.0649,1.0
-118.3429,34.0669,4.0
-118.3429,34.0689,9.0
-118.3429,34.0711,9.0
-118.3429,34.0736,19.0
-118.3429,34.0749,1.0
-118.3429,34.0762,11.0
-118.3429,34.0783,9.0
-118.3429,34.0962,1.0
-118.3429,34.117,1.0
-118.3429,34.1185,1.0
-118.3429,34.2116,2.0
-118.3428,33.9844,6.0
-118.3428,33.9853,1.0
-118.3428,34.0155,2.0
-118.3428,34.0311,2.0
-118.3428,34.0321,1.0
-118.3428,34.0326,8.0
-118.3428,34.0572,3.0
-118.3428,34.0803,5.0
-118.3428,34.0819,10.0
-118.3428,34.0835,13.0
-118.3428,34.0853,12.0
-118.3428,34.0871,7.0
-118.3428,34.0889,7.0
-118.3428,34.0907,13.0
-118.3428,34.0926,20.0
-118.3428,34.0944,11.0
-118.3427,33.989,4.0
-118.3427,34.0155,4.0
-118.3427,34.035,6.0
-118.3427,34.1041,10.0
-118.3427,34.108,2.0
-118.3427,34.1081,1.0
-118.3427,34.1347,1.0
-118.3426,34.0058,2.0
-118.3426,34.0087,1.0
-118.3426,34.0394,4.0
-118.3426,34.0533,8.0
-118.3425,34.0176,4.0
-118.3425,34.037,4.0
-118.3425,34.0398,6.0
-118.3425,34.0423,10.0
-118.3425,34.0496,26.0
-118.3425,34.0534,2.0
-118.3425,34.0572,9.0
-118.3425,34.0605,1.0
-118.3425,34.0961,3.0
-118.3425,34.098,5.0
-118.3425,34.1015,34.0
-118.3424,34.0132,44.0
-118.3424,34.0647,9.0
-118.3424,34.1066,4.0
-118.3423,34.0066,3.0
-118.3423,34.0121,40.0
-118.3423,34.0142,27.0
-118.3423,34.0215,2.0
-118.3423,34.0234,3.0
-118.3423,34.0238,2.0
-118.3423,34.0332,1.0
-118.3423,34.0343,2.0
-118.3423,34.0372,10.0
-118.3423,34.0427,58.0
-118.3423,34.1229,1.0
-118.3423,34.1352,3.0
-118.3422,34.0151,2.0
-118.3422,34.0182,1.0
-118.3422,34.0194,1.0
-118.3422,34.0195,1.0
-118.3422,34.0234,1.0
-118.3422,34.0335,2.0
-118.3422,34.0408,4.0
-118.3422,34.0482,1.0
-118.3422,34.1055,11.0
-118.3421,34.0144,11.0
-118.3421,34.0163,3.0
-118.3421,34.0382,4.0
-118.3421,34.0398,2.0
-118.3421,34.0412,4.0
-118.3421,34.0482,2.0
-118.3421,34.0515,5.0
-118.3421,34.0907,3.0
-118.3421,34.1183,4.0
-118.3421,34.1325,2.0
-118.3421,34.2512,1.0
-118.342,33.9853,2.0
-118.342,33.9862,2.0
-118.342,33.9871,1.0
-118.342,33.9881,1.0
-118.342,34.0382,5.0
-118.342,34.098,34.0
-118.342,34.1362,84.0
-118.3419,34.0431,9.0
-118.3419,34.0465,14.0
-118.3419,34.0551,10.0
-118.3419,34.0588,3.0
-118.3419,34.0649,6.0
-118.3419,34.0669,7.0
-118.3419,34.0689,3.0
-118.3419,34.071,5.0
-118.3419,34.0736,6.0
-118.3419,34.0762,7.0
-118.3419,34.0783,4.0
-118.3419,34.0819,1.0
-118.3419,34.13,2.0
-118.3418,33.9826,2.0
-118.3418,33.9835,2.0
-118.3418,33.9844,1.0
-118.3418,33.9853,4.0
-118.3418,34.0431,2.0
-118.3418,34.0433,9.0
-118.3418,34.0492,1.0
-118.3418,34.0552,1.0
-118.3418,34.0622,19.0
-118.3418,34.1187,1.0
-118.3418,34.2581,2.0
-118.3417,33.9854,1.0
-118.3417,34.0148,26.0
-118.3417,34.0251,1.0
-118.3417,34.0256,4.0
-118.3417,34.026,1.0
-118.3417,34.0276,4.0
-118.3417,34.0294,27.0
-118.3417,34.0311,23.0
-118.3417,34.0315,1.0
-118.3417,34.032,19.0
-118.3417,34.0326,19.0
-118.3417,34.0494,1.0
-118.3417,34.0992,27.0
-118.3417,34.1006,67.0
-118.3417,34.1015,119.0
-118.3417,34.1016,12.0
-118.3417,34.1041,21.0
-118.3417,34.2068,3.0
-118.3417,34.2122,1.0
-118.3417,34.2429,21.0
-118.3416,34.015,11.0
-118.3416,34.0174,2.0
-118.3416,34.0326,2.0
-118.3416,34.0352,1.0
-118.3416,34.0353,5.0
-118.3416,34.0394,4.0
-118.3416,34.0499,5.0
-118.3416,34.0803,7.0
-118.3416,34.0819,7.0
-118.3416,34.0835,12.0
-118.3416,34.0853,8.0
-118.3416,34.0871,1.0
-118.3416,34.0889,10.0
-118.3416,34.0907,8.0
-118.3416,34.0926,28.0
-118.3416,34.0943,3.0
-118.3416,34.0944,2.0
-118.3416,34.0962,4.0
-118.3416,34.098,53.0
-118.3416,34.1004,20.0
-118.3416,34.1317,1.0
-118.3416,34.1389,15.0
-118.3416,34.2068,1.0
-118.3415,34.0112,23.0
-118.3415,34.0343,1.0
-118.3415,34.044,26.0
-118.3415,34.0533,8.0
-118.3415,34.0943,15.0
-118.3415,34.0944,4.0
-118.3415,34.0962,2.0
-118.3415,34.1015,15.0
-118.3415,34.1303,1.0
-118.3414,34.0398,8.0
-118.3414,34.0466,4.0
-118.3414,34.098,2.0
-118.3414,34.0992,41.0
-118.3414,34.1003,2.0
-118.3414,34.1004,27.0
-118.3414,34.1009,2.0
-118.3414,34.1016,2.0
-118.3414,34.1087,6.0
-118.3414,34.11,2.0
-118.3414,34.119,1.0
-118.3414,34.126,1.0
-118.3414,34.1432,6.0
-118.3413,34.0145,4.0
-118.3413,34.0146,3.0
-118.3413,34.0194,5.0
-118.3413,34.0203,3.0
-118.3413,34.0215,6.0
-118.3413,34.0233,2.0
-118.3413,34.0362,15.0
-118.3413,34.0571,3.0
-118.3413,34.0605,7.0
-118.3413,34.092,1.0
-118.3413,34.127,4.0
-118.3413,34.2105,1.0
-118.3413,34.2733,1.0
-118.3412,34.0061,2.0
-118.3412,34.0074,3.0
-118.3412,34.0116,36.0
-118.3412,34.0483,4.0
-118.3412,34.2641,1.0
-118.3411,34.01,2.0
-118.3411,34.0311,4.0
-118.3411,34.0449,19.0
-118.3411,34.049,13.0
-118.3411,34.1072,1.0
-118.3411,34.1195,1.0
-118.3411,34.1313,3.0
-118.3411,34.1441,3.0
-118.341,34.0326,2.0
-118.341,34.037,7.0
-118.341,34.0383,2.0
-118.341,34.0513,5.0
-118.341,34.1079,1.0
-118.341,34.1112,1.0
-118.341,34.1131,19.0
-118.341,34.2123,2.0
-118.3409,34.009,4.0
-118.3409,34.0337,3.0
-118.3409,34.0419,3.0
-118.3409,34.0483,9.0
-118.3409,34.2613,1.0
-118.3408,34.0145,2.0
-118.3408,34.0458,4.0
-118.3408,34.0622,1.0
-118.3408,34.065,2.0
-118.3408,34.0669,4.0
-118.3408,34.0689,2.0
-118.3408,34.071,3.0
-118.3408,34.0711,3.0
-118.3408,34.0736,5.0
-118.3408,34.0762,6.0
-118.3408,34.0783,5.0
-118.3408,34.098,2.0
-118.3408,34.1449,5.0
-118.3407,33.9827,3.0
-118.3407,33.9835,3.0
-118.3407,33.9836,1.0
-118.3407,33.9844,3.0
-118.3407,33.9853,1.0
-118.3407,34.0162,3.0
-118.3407,34.0377,1.0
-118.3407,34.0467,7.0
-118.3407,34.0489,1.0
-118.3407,34.0588,4.0
-118.3407,34.0604,1.0
-118.3407,34.0622,13.0
-118.3407,34.0803,2.0
-118.3407,34.1059,2.0
-118.3407,34.1297,2.0
-118.3406,34.0062,1.0
-118.3406,34.0163,1.0
-118.3406,34.0168,1.0
-118.3406,34.0209,27.0
-118.3406,34.0394,2.0
-118.3406,34.0467,4.0
-118.3406,34.0557,3.0
-118.3406,34.0819,2.0
-118.3406,34.0835,5.0
-118.3406,34.0853,4.0
-118.3406,34.0871,2.0
-118.3406,34.1284,2.0
-118.3405,34.0093,6.0
-118.3405,34.0235,2.0
-118.3405,34.0251,1.0
-118.3405,34.0256,6.0
-118.3405,34.0268,1.0
-118.3405,34.0276,6.0
-118.3405,34.0311,1.0
-118.3405,34.032,2.0
-118.3405,34.0326,6.0
-118.3405,34.034,1.0
-118.3405,34.0466,3.0
-118.3405,34.0467,1.0
-118.3405,34.0495,3.0
-118.3405,34.0889,3.0
-118.3405,34.0926,30.0
-118.3405,34.0944,10.0
-118.3405,34.0962,20.0
-118.3405,34.0969,1.0
-118.3405,34.098,3.0
-118.3404,34.0092,25.0
-118.3404,34.0102,16.0
-118.3404,34.0176,1.0
-118.3404,34.0231,4.0
-118.3404,34.0232,5.0
-118.3404,34.0342,5.0
-118.3404,34.0398,8.0
-118.3404,34.0399,1.0
-118.3404,34.0428,2.0
-118.3404,34.0907,9.0
-118.3404,34.0926,1.0
-118.3404,34.1016,11.0
-118.3404,34.1236,1.0
-118.3403,34.0126,77.0
-118.3403,34.0197,2.0
-118.3403,34.02,2.0
-118.3403,34.0386,1.0
-118.3403,34.0387,8.0
-118.3403,34.1048,1.0
-118.3402,34.0091,1.0
-118.3402,34.0361,4.0
-118.3402,34.0398,1.0
-118.3402,34.0532,5.0
-118.3402,34.0566,1.0
-118.3402,34.103,54.0
-118.3402,34.1041,3.0
-118.3402,34.1048,3.0
-118.3402,34.1049,1.0
-118.3402,34.1076,5.0
-118.3401,34.1004,3.0
-118.3401,34.1015,43.0
-118.3401,34.1016,2.0
-118.3401,34.1091,1.0
-118.3401,34.2136,1.0
-118.34,34.014,4.0
-118.34,34.0235,3.0
-118.34,34.0349,1.0
-118.34,34.0436,2.0
-118.34,34.0571,5.0
-118.34,34.0604,5.0
-118.3399,33.9854,1.0
-118.3399,33.9862,5.0
-118.3399,33.9872,4.0
-118.3399,33.988,8.0
-118.3399,33.9881,1.0
-118.3399,34.008,14.0
-118.3399,34.1196,2.0
-118.3399,34.2109,1.0
-118.3398,34.008,1.0
-118.3398,34.0104,23.0
-118.3398,34.0105,2.0
-118.3398,34.0334,1.0
-118.3398,34.037,1.0
-118.3398,34.0398,2.0
